frame,person_id,closest_person_id,distance,threshold,violation
57,4,18,109.7,150,Yes
57,5,9,126.6,150,Yes
57,6,19,114.6,150,Yes
57,7,9,227.2,150,No
57,8,3,149.5,150,Yes
57,9,5,126.6,150,Yes
57,10,11,153.1,150,No
57,11,10,153.1,150,No
57,12,27,107.9,150,Yes
57,13,28,77.9,150,Yes
57,14,19,231.4,150,No
57,15,26,87.9,150,Yes
57,16,15,101.4,150,Yes
57,17,33,40.4,150,Yes
57,18,4,109.7,150,Yes
57,19,6,114.6,150,Yes
57,20,23,80.7,150,Yes
57,21,17,59.5,150,Yes
57,22,28,225.2,150,No
57,23,20,80.7,150,Yes
57,24,29,61.6,150,Yes
57,25,23,311.7,150,No
57,26,15,87.9,150,Yes
57,27,31,63.6,150,Yes
57,28,13,77.9,150,Yes
57,29,30,35.2,150,Yes
57,30,29,35.2,150,Yes
57,31,27,63.6,150,Yes
57,32,33,17.5,150,Yes
57,33,32,17.5,150,Yes
58,0,19,221.9,150,No
58,1,0,251.6,150,No
58,2,4,178.0,150,No
58,3,6,109.0,150,Yes
58,4,7,162.5,150,No
58,5,8,135.2,150,Yes
58,6,14,107.8,150,Yes
58,7,4,162.5,150,No
58,8,5,135.2,150,Yes
58,9,17,112.2,150,Yes
58,10,23,85.8,150,Yes
58,11,3,150.9,150,No
58,12,26,74.2,150,Yes
58,13,8,222.1,150,No
58,14,6,107.8,150,Yes
58,15,33,43.8,150,Yes
58,16,24,106.0,150,Yes
58,17,9,112.2,150,Yes
58,18,17,223.3,150,No
58,19,15,60.5,150,Yes
58,20,34,93.7,150,Yes
58,21,31,192.4,150,No
58,22,20,101.1,150,Yes
58,23,31,38.9,150,Yes
58,24,29,63.6,150,Yes
58,25,32,58.7,150,Yes
58,26,12,74.2,150,Yes
58,27,12,316.2,150,No
58,28,33,11.4,150,Yes
58,29,24,63.6,150,Yes
58,30,32,34.0,150,Yes
58,31,23,38.9,150,Yes
58,32,30,34.0,150,Yes
58,33,28,11.4,150,Yes
58,34,20,93.7,150,Yes
59,0,1,249.3,150,No
59,1,18,225.5,150,No
59,2,7,110.1,150,Yes
59,3,9,139.5,150,Yes
59,4,6,171.7,150,No
59,5,6,179.8,150,No
59,6,4,171.7,150,No
59,7,10,107.6,150,Yes
59,8,16,112.0,150,Yes
59,9,3,139.5,150,Yes
59,10,7,107.6,150,Yes
59,11,2,151.4,150,No
59,12,34,41.9,150,Yes
59,13,9,217.0,150,No
59,14,26,86.8,150,Yes
59,15,23,104.8,150,Yes
59,16,8,112.0,150,Yes
59,17,25,71.8,150,Yes
59,18,12,59.8,150,Yes
59,19,31,86.8,150,Yes
59,20,16,219.1,150,No
59,21,33,193.6,150,No
59,22,19,102.6,150,Yes
59,23,29,64.8,150,Yes
59,24,32,58.8,150,Yes
59,25,17,71.8,150,Yes
59,26,33,39.7,150,Yes
59,27,17,319.3,150,No
59,28,34,13.0,150,Yes
59,29,23,64.8,150,Yes
59,30,32,34.0,150,Yes
59,31,19,86.8,150,Yes
59,32,30,34.0,150,Yes
59,33,26,39.7,150,Yes
59,34,28,13.0,150,Yes
60,0,18,233.8,150,No
60,1,4,148.5,150,Yes
60,2,9,177.4,150,No
60,3,7,109.1,150,Yes
60,4,1,148.5,150,Yes
60,5,14,112.6,150,Yes
60,6,9,176.3,150,No
60,7,23,106.6,150,Yes
60,8,0,241.0,150,No
60,9,6,176.3,150,No
60,10,3,151.4,150,No
60,11,24,48.8,150,Yes
60,12,21,101.6,150,Yes
60,13,4,210.3,150,No
60,14,5,112.6,150,Yes
60,15,25,89.9,150,Yes
60,16,20,101.6,150,Yes
60,17,14,216.4,150,No
60,18,11,59.5,150,Yes
60,19,29,192.8,150,No
60,20,16,101.6,150,Yes
60,21,27,65.8,150,Yes
60,22,30,69.6,150,Yes
60,23,7,106.6,150,Yes
60,24,11,48.8,150,Yes
60,25,29,41.0,150,Yes
60,26,28,86.3,150,Yes
60,27,21,65.8,150,Yes
60,28,26,86.3,150,Yes
60,29,25,41.0,150,Yes
60,30,22,69.6,150,Yes
60,31,22,324.7,150,No
61,0,1,231.7,150,No
61,1,0,231.7,150,No
61,2,9,108.5,150,Yes
61,3,11,145.0,150,Yes
61,4,6,179.2,150,No
61,5,13,110.3,150,Yes
61,6,7,178.0,150,No
61,7,6,178.0,150,No
61,8,21,92.6,150,Yes
61,9,2,108.5,150,Yes
61,10,2,151.0,150,No
61,11,3,145.0,150,Yes
61,12,20,99.9,150,Yes
61,13,5,110.3,150,Yes
61,14,25,49.7,150,Yes
61,15,11,214.8,150,No
61,16,19,99.5,150,Yes
61,17,14,59.8,150,Yes
61,18,29,192.9,150,No
61,19,16,99.5,150,Yes
61,20,26,66.8,150,Yes
61,21,29,41.9,150,Yes
61,22,13,213.7,150,No
61,23,9,110.5,150,Yes
61,24,32,58.8,150,Yes
61,25,14,49.7,150,Yes
61,26,20,66.8,150,Yes
61,27,30,215.0,150,No
61,28,32,34.0,150,Yes
61,29,21,41.9,150,Yes
61,30,31,137.2,150,Yes
61,31,30,137.2,150,Yes
61,32,28,34.0,150,Yes
61,33,26,105.5,150,Yes
